l,TT
2.916000000000000000e+03,2.581485174263215754e+01
2.917000000000000000e+03,2.577206397465221599e+01
2.918000000000000000e+03,2.572941753131173570e+01
2.919000000000000000e+03,2.568693191067784909e+01
2.920000000000000000e+03,2.564462663648430762e+01
2.921000000000000000e+03,2.560244696130390452e+01
2.922000000000000000e+03,2.556041241928909358e+01
2.923000000000000000e+03,2.551854252754091235e+01
2.924000000000000000e+03,2.547678248669873113e+01
2.925000000000000000e+03,2.543515173135189400e+01
2.926000000000000000e+03,2.539374391286271759e+01
2.927000000000000000e+03,2.535235546420288699e+01
2.928000000000000000e+03,2.531115413346716991e+01
2.929000000000000000e+03,2.527001041410607840e+01
2.930000000000000000e+03,2.522901751108950563e+01
2.931000000000000000e+03,2.518811990506188536e+01
2.932000000000000000e+03,2.514726190116966720e+01
2.933000000000000000e+03,2.510653617817861516e+01
2.934000000000000000e+03,2.506596092050337887e+01
2.935000000000000000e+03,2.502540551780147382e+01
2.936000000000000000e+03,2.498488768277211136e+01
2.937000000000000000e+03,2.494449915226318026e+01
2.938000000000000000e+03,2.490418282231966529e+01
2.939000000000000000e+03,2.486388130180987233e+01
2.940000000000000000e+03,2.482368546722956992e+01
2.941000000000000000e+03,2.478346303427111863e+01
2.942000000000000000e+03,2.474330424929863526e+01
2.943000000000000000e+03,2.470322474726212647e+01
2.944000000000000000e+03,2.466309126165862509e+01
2.945000000000000000e+03,2.462299303711032294e+01
2.946000000000000000e+03,2.458294469207373112e+01
2.947000000000000000e+03,2.454281193374729142e+01
2.948000000000000000e+03,2.450275725921102321e+01
2.949000000000000000e+03,2.446264568925626648e+01
2.950000000000000000e+03,2.442249047297052655e+01
2.951000000000000000e+03,2.438230504615322403e+01
2.952000000000000000e+03,2.434203031520161886e+01
2.953000000000000000e+03,2.430175595572366021e+01
2.954000000000000000e+03,2.426149705199162909e+01
2.955000000000000000e+03,2.422104554152637945e+01
2.956000000000000000e+03,2.418063877959627561e+01
2.957000000000000000e+03,2.414006815144638907e+01
2.958000000000000000e+03,2.409942192274929340e+01
2.959000000000000000e+03,2.405871383855699364e+01
2.960000000000000000e+03,2.401788314066478947e+01
2.961000000000000000e+03,2.397694315273193055e+01
2.962000000000000000e+03,2.393598129899196536e+01
2.963000000000000000e+03,2.389478770588153722e+01
2.964000000000000000e+03,2.385359805646826103e+01
2.965000000000000000e+03,2.381220220791058040e+01
2.966000000000000000e+03,2.377076132938566744e+01
2.967000000000000000e+03,2.372913936969888482e+01
2.968000000000000000e+03,2.368734877698449992e+01
2.969000000000000000e+03,2.364547623326566850e+01
2.970000000000000000e+03,2.360345982121325648e+01
2.971000000000000000e+03,2.356131189095459888e+01
2.972000000000000000e+03,2.351897050824356938e+01
2.973000000000000000e+03,2.347644803535936120e+01
2.974000000000000000e+03,2.343383114357581931e+01
2.975000000000000000e+03,2.339105797356409866e+01
2.976000000000000000e+03,2.334814099513060981e+01
2.977000000000000000e+03,2.330501844765451480e+01
2.978000000000000000e+03,2.326170291265436063e+01
2.979000000000000000e+03,2.321828131739132672e+01
2.980000000000000000e+03,2.317469208594589603e+01
2.981000000000000000e+03,2.313094798924723605e+01
2.982000000000000000e+03,2.308706185900490482e+01
2.983000000000000000e+03,2.304297229954649495e+01
2.984000000000000000e+03,2.299876653158337803e+01
2.985000000000000000e+03,2.295438324940882069e+01
2.986000000000000000e+03,2.290990974411629466e+01
2.987000000000000000e+03,2.286521047336534096e+01
2.988000000000000000e+03,2.282044703133557562e+01
2.989000000000000000e+03,2.277548386440825112e+01
2.990000000000000000e+03,2.273033395427123438e+01
2.991000000000000000e+03,2.268508451503632983e+01
2.992000000000000000e+03,2.263974840553958856e+01
2.993000000000000000e+03,2.259426410750382530e+01
2.994000000000000000e+03,2.254856998624463316e+01
2.995000000000000000e+03,2.250282711761866850e+01
2.996000000000000000e+03,2.245697356289333513e+01
2.997000000000000000e+03,2.241102147830032365e+01
2.998000000000000000e+03,2.236490852345495739e+01
2.999000000000000000e+03,2.231879497089896347e+01
3.000000000000000000e+03,2.227254369745380203e+01
