l,Nl
2.559000000000000000e+03,5.139289536016080730e-07
2.560000000000000000e+03,5.143574406092700439e-07
2.561000000000000000e+03,5.147864074710854821e-07
2.562000000000000000e+03,5.152158537398290383e-07
2.563000000000000000e+03,5.156457789750553325e-07
2.564000000000000000e+03,5.160761826931322688e-07
2.565000000000000000e+03,5.165070644172320728e-07
2.566000000000000000e+03,5.169384236300128547e-07
2.567000000000000000e+03,5.173702598196331451e-07
2.568000000000000000e+03,5.178025724367020804e-07
2.569000000000000000e+03,5.182353609361859347e-07
2.570000000000000000e+03,5.186686247380236283e-07
2.571000000000000000e+03,5.191023632663854348e-07
2.572000000000000000e+03,5.195365759113136115e-07
2.573000000000000000e+03,5.199712620681745472e-07
2.574000000000000000e+03,5.204064210998420234e-07
2.575000000000000000e+03,5.208420523734943370e-07
2.576000000000000000e+03,5.212781552265869753e-07
2.577000000000000000e+03,5.217147290002810889e-07
2.578000000000000000e+03,5.221517730091595229e-07
2.579000000000000000e+03,5.225892865714032120e-07
2.580000000000000000e+03,5.230272689798224430e-07
2.581000000000000000e+03,5.234657195315668519e-07
2.582000000000000000e+03,5.239046375004146363e-07
2.583000000000000000e+03,5.243440221646613260e-07
2.584000000000000000e+03,5.247838727809505948e-07
2.585000000000000000e+03,5.252241886111649092e-07
2.586000000000000000e+03,5.256649688969926235e-07
2.587000000000000000e+03,5.261062128859604781e-07
2.588000000000000000e+03,5.265479198067372954e-07
2.589000000000000000e+03,5.269900888951035867e-07
2.590000000000000000e+03,5.274327193698008422e-07
2.591000000000000000e+03,5.278758104561840798e-07
2.592000000000000000e+03,5.283193613648846613e-07
2.593000000000000000e+03,5.287633713140834471e-07
2.594000000000000000e+03,5.292078395095562885e-07
2.595000000000000000e+03,5.296527651650198647e-07
2.596000000000000000e+03,5.300981474825779274e-07
2.597000000000000000e+03,5.305439856743929562e-07
2.598000000000000000e+03,5.309902789414163145e-07
2.599000000000000000e+03,5.314370264960093230e-07
2.600000000000000000e+03,5.318842275407340839e-07
2.601000000000000000e+03,5.323318812904827464e-07
2.602000000000000000e+03,5.327799869524484598e-07
2.603000000000000000e+03,5.332285437459822605e-07
2.604000000000000000e+03,5.336775508848038982e-07
2.605000000000000000e+03,5.341270075968685703e-07
2.606000000000000000e+03,5.345769131060303520e-07
2.607000000000000000e+03,5.350272666515311546e-07
2.608000000000000000e+03,5.354780674705237885e-07
2.609000000000000000e+03,5.359293148156956482e-07
2.610000000000000000e+03,5.363810079408043545e-07
2.611000000000000000e+03,5.368331461164119206e-07
2.612000000000000000e+03,5.372857286156106589e-07
2.613000000000000000e+03,5.377387547294640623e-07
2.614000000000000000e+03,5.381922237537146336e-07
2.615000000000000000e+03,5.386461350028533145e-07
2.616000000000000000e+03,5.391004877977318409e-07
2.617000000000000000e+03,5.395552814802111184e-07
2.618000000000000000e+03,5.400105153991530977e-07
2.619000000000000000e+03,5.404661889266388084e-07
2.620000000000000000e+03,5.409223014426864022e-07
2.621000000000000000e+03,5.413788523532850139e-07
2.622000000000000000e+03,5.418358410712889805e-07
2.623000000000000000e+03,5.422932670393181179e-07
2.624000000000000000e+03,5.427511297078353433e-07
2.625000000000000000e+03,5.432094285577969720e-07
2.626000000000000000e+03,5.436681630811174905e-07
2.627000000000000000e+03,5.441273327997014335e-07
2.628000000000000000e+03,5.445869372497168416e-07
2.629000000000000000e+03,5.450469759978107532e-07
2.630000000000000000e+03,5.455074486269430027e-07
2.631000000000000000e+03,5.459683547509051064e-07
2.632000000000000000e+03,5.464296940036061420e-07
2.633000000000000000e+03,5.468914660482122349e-07
2.634000000000000000e+03,5.473536705713235240e-07
2.635000000000000000e+03,5.478163072893474493e-07
2.636000000000000000e+03,5.482793759433893434e-07
2.637000000000000000e+03,5.487428763053406925e-07
2.638000000000000000e+03,5.492068081740633589e-07
2.639000000000000000e+03,5.496711713795049964e-07
2.640000000000000000e+03,5.501359657812131427e-07
2.641000000000000000e+03,5.506011912703400408e-07
2.642000000000000000e+03,5.510668477692371215e-07
2.643000000000000000e+03,5.515329352329003598e-07
2.644000000000000000e+03,5.519994536499190571e-07
2.645000000000000000e+03,5.524664030416329380e-07
2.646000000000000000e+03,5.529337834648574786e-07
2.647000000000000000e+03,5.534015950104072104e-07
2.648000000000000000e+03,5.538698378057006645e-07
2.649000000000000000e+03,5.543385120129228391e-07
2.650000000000000000e+03,5.548076178321773271e-07
2.651000000000000000e+03,5.552771554998771651e-07
2.652000000000000000e+03,5.557471252914513153e-07
2.653000000000000000e+03,5.562175275194367241e-07
2.654000000000000000e+03,5.566883625368497247e-07
2.655000000000000000e+03,5.571596307355515814e-07
2.656000000000000000e+03,5.576313325489497832e-07
2.657000000000000000e+03,5.581034684495275667e-07
2.658000000000000000e+03,5.585760389533928005e-07
2.659000000000000000e+03,5.590490446161916864e-07
2.660000000000000000e+03,5.595224860383121888e-07
2.661000000000000000e+03,5.599963638611766774e-07
2.662000000000000000e+03,5.604706787718503159e-07
2.663000000000000000e+03,5.609454314991848382e-07
2.664000000000000000e+03,5.614206228186491780e-07
2.665000000000000000e+03,5.618962535487236487e-07
2.666000000000000000e+03,5.623723245549975720e-07
2.667000000000000000e+03,5.628488367466732547e-07
2.668000000000000000e+03,5.633257910815550130e-07
2.669000000000000000e+03,5.638031885621297393e-07
2.670000000000000000e+03,5.642810302396706709e-07
2.671000000000000000e+03,5.647593172111690130e-07
2.672000000000000000e+03,5.652380506233902739e-07
2.673000000000000000e+03,5.657172316686633465e-07
2.674000000000000000e+03,5.661968615906564257e-07
2.675000000000000000e+03,5.666769416787362989e-07
2.676000000000000000e+03,5.671574732752781337e-07
2.677000000000000000e+03,5.676384577677858489e-07
2.678000000000000000e+03,5.681198965978078766e-07
2.679000000000000000e+03,5.686017912518312410e-07
2.680000000000000000e+03,5.690841432720164302e-07
2.681000000000000000e+03,5.695669542444079681e-07
2.682000000000000000e+03,5.700502258124794241e-07
2.683000000000000000e+03,5.705339596631594872e-07
2.684000000000000000e+03,5.710181575419258815e-07
2.685000000000000000e+03,5.715028212370991513e-07
2.686000000000000000e+03,5.719879525962879123e-07
2.687000000000000000e+03,5.724735535090320875e-07
2.688000000000000000e+03,5.729596259258510898e-07
2.689000000000000000e+03,5.734461718381980463e-07
2.690000000000000000e+03,5.739331932997604538e-07
2.691000000000000000e+03,5.744206924029454845e-07
2.692000000000000000e+03,5.749086713046360356e-07
2.693000000000000000e+03,5.753971321983530964e-07
2.694000000000000000e+03,5.758860773441462710e-07
2.695000000000000000e+03,5.763755090367389867e-07
2.696000000000000000e+03,5.768654296390355288e-07
2.697000000000000000e+03,5.773558415466956882e-07
2.698000000000000000e+03,5.778467472244799916e-07
2.699000000000000000e+03,5.783381491682875909e-07
2.700000000000000000e+03,5.788300499448382747e-07
2.701000000000000000e+03,5.793224521499761065e-07
2.702000000000000000e+03,5.798153584509091577e-07
2.703000000000000000e+03,5.803087715429222069e-07
2.704000000000000000e+03,5.808026941918985348e-07
2.705000000000000000e+03,5.812971291915115143e-07
2.706000000000000000e+03,5.817920794055276591e-07
2.707000000000000000e+03,5.822875477245862387e-07
2.708000000000000000e+03,5.827835371092522688e-07
2.709000000000000000e+03,5.832800505448685962e-07
2.710000000000000000e+03,5.837770910881036418e-07
2.711000000000000000e+03,5.842746618179161337e-07
2.712000000000000000e+03,5.847727658838429734e-07
2.713000000000000000e+03,5.852714064567672456e-07
2.714000000000000000e+03,5.857705867780933511e-07
2.715000000000000000e+03,5.862703101079057318e-07
2.716000000000000000e+03,5.867705797760677215e-07
2.717000000000000000e+03,5.872713991301631127e-07
2.718000000000000000e+03,5.877727715870720985e-07
2.719000000000000000e+03,5.882747005780110105e-07
2.720000000000000000e+03,5.887771896050689094e-07
2.721000000000000000e+03,5.892802421812484518e-07
2.722000000000000000e+03,5.897838618909913708e-07
2.723000000000000000e+03,5.902880523259308151e-07
2.724000000000000000e+03,5.907928171502621753e-07
2.725000000000000000e+03,5.912981600317473804e-07
2.726000000000000000e+03,5.918040847110272858e-07
2.727000000000000000e+03,5.923105949290022566e-07
2.728000000000000000e+03,5.928176945005488097e-07
2.729000000000000000e+03,5.933253872358283473e-07
2.730000000000000000e+03,5.938336770203938156e-07
2.731000000000000000e+03,5.943425677310851561e-07
2.732000000000000000e+03,5.948520633195536369e-07
2.733000000000000000e+03,5.953621677259902762e-07
2.734000000000000000e+03,5.958728849654332054e-07
2.735000000000000000e+03,5.963842190377215028e-07
2.736000000000000000e+03,5.968961740168972975e-07
2.737000000000000000e+03,5.974087539590517610e-07
2.738000000000000000e+03,5.979219629929957492e-07
2.739000000000000000e+03,5.984358052274057213e-07
2.740000000000000000e+03,5.989502848429782777e-07
2.741000000000000000e+03,5.994654059967530235e-07
2.742000000000000000e+03,5.999811729160753104e-07
2.743000000000000000e+03,6.004975898030384261e-07
2.744000000000000000e+03,6.010146609279192696e-07
2.745000000000000000e+03,6.015323905328253886e-07
2.746000000000000000e+03,6.020507829284982457e-07
2.747000000000000000e+03,6.025698423920182145e-07
2.748000000000000000e+03,6.030895732696388258e-07
2.749000000000000000e+03,6.036099798691952663e-07
2.750000000000000000e+03,6.041310665669136455e-07
2.751000000000000000e+03,6.046528376971183055e-07
2.752000000000000000e+03,6.051752976618431790e-07
2.753000000000000000e+03,6.056984508165531743e-07
2.754000000000000000e+03,6.062223015834079387e-07
2.755000000000000000e+03,6.067468543340227575e-07
2.756000000000000000e+03,6.072721135059870419e-07
2.757000000000000000e+03,6.077980834815174359e-07
2.758000000000000000e+03,6.083247687098629709e-07
2.759000000000000000e+03,6.088521735781468350e-07
2.760000000000000000e+03,6.093803025421174494e-07
2.761000000000000000e+03,6.099091599885311312e-07
2.762000000000000000e+03,6.104387503746141620e-07
2.763000000000000000e+03,6.109690780820328263e-07
2.764000000000000000e+03,6.115001475633955941e-07
2.765000000000000000e+03,6.120319631900278536e-07
2.766000000000000000e+03,6.125645294054634934e-07
2.767000000000000000e+03,6.130978505653299461e-07
2.768000000000000000e+03,6.136319310972877027e-07
2.769000000000000000e+03,6.141667753363962241e-07
2.770000000000000000e+03,6.147023876895282247e-07
2.771000000000000000e+03,6.152387724659045313e-07
2.772000000000000000e+03,6.157759340454089531e-07
2.773000000000000000e+03,6.163138767059714378e-07
2.774000000000000000e+03,6.168526047956524490e-07
2.775000000000000000e+03,6.173921225553197960e-07
2.776000000000000000e+03,6.179324342961673630e-07
2.777000000000000000e+03,6.184735442167427578e-07
2.778000000000000000e+03,6.190154565858589945e-07
2.779000000000000000e+03,6.195581755546784346e-07
2.780000000000000000e+03,6.201017053439044208e-07
2.781000000000000000e+03,6.206460500527819122e-07
2.782000000000000000e+03,6.211912138478351656e-07
2.783000000000000000e+03,6.217372007715054164e-07
2.784000000000000000e+03,6.222840149299690004e-07
2.785000000000000000e+03,6.228316603032396603e-07
2.786000000000000000e+03,6.233801409320630834e-07
2.787000000000000000e+03,6.239294607275721874e-07
2.788000000000000000e+03,6.244796236596936113e-07
2.789000000000000000e+03,6.250306335655500278e-07
2.790000000000000000e+03,6.255824943393696944e-07
2.791000000000000000e+03,6.261352097388624511e-07
2.792000000000000000e+03,6.266887835779084921e-07
2.793000000000000000e+03,6.272432195294910693e-07
2.794000000000000000e+03,6.277985213220351289e-07
2.795000000000000000e+03,6.283546925397506345e-07
2.796000000000000000e+03,6.289117368203166105e-07
2.797000000000000000e+03,6.294696576537342163e-07
2.798000000000000000e+03,6.300284585829300883e-07
2.799000000000000000e+03,6.305881429982915586e-07
2.800000000000000000e+03,6.311487143433159835e-07
2.801000000000000000e+03,6.317101759037995961e-07
2.802000000000000000e+03,6.322725310189023402e-07
2.803000000000000000e+03,6.328357828660205602e-07
2.804000000000000000e+03,6.333999346754776663e-07
2.805000000000000000e+03,6.339649895115029069e-07
2.806000000000000000e+03,6.345309504908823372e-07
2.807000000000000000e+03,6.350978205606259045e-07
2.808000000000000000e+03,6.356656027200061241e-07
2.809000000000000000e+03,6.362342997950402161e-07
2.810000000000000000e+03,6.368039146634053048e-07
2.811000000000000000e+03,6.373744500258909300e-07
2.812000000000000000e+03,6.379459086337488311e-07
2.813000000000000000e+03,6.385182930586362574e-07
2.814000000000000000e+03,6.390916059210094029e-07
2.815000000000000000e+03,6.396658496599528964e-07
2.816000000000000000e+03,6.402410267609169973e-07
2.817000000000000000e+03,6.408171395261765374e-07
2.818000000000000000e+03,6.413941903038081728e-07
2.819000000000000000e+03,6.419721812548767081e-07
2.820000000000000000e+03,6.425511145875583907e-07
2.821000000000000000e+03,6.431309923187741935e-07
2.822000000000000000e+03,6.437118165127184214e-07
2.823000000000000000e+03,6.442935890400765732e-07
2.824000000000000000e+03,6.448763118180729968e-07
2.825000000000000000e+03,6.454599865689934422e-07
2.826000000000000000e+03,6.460446150605386015e-07
2.827000000000000000e+03,6.466301988637577626e-07
2.828000000000000000e+03,6.472167395945410787e-07
2.829000000000000000e+03,6.478042386693551719e-07
2.830000000000000000e+03,6.483926975506891407e-07
2.831000000000000000e+03,6.489821174983113705e-07
2.832000000000000000e+03,6.495724998185909292e-07
2.833000000000000000e+03,6.501638456137970961e-07
2.834000000000000000e+03,6.507561560323364000e-07
2.835000000000000000e+03,6.513494320158950730e-07
2.836000000000000000e+03,6.519436745539830392e-07
2.837000000000000000e+03,6.525388844271119368e-07
2.838000000000000000e+03,6.531350624636998936e-07
2.839000000000000000e+03,6.537322092814919554e-07
2.840000000000000000e+03,6.543303255482662398e-07
2.841000000000000000e+03,6.549294117177689793e-07
2.842000000000000000e+03,6.555294682964450906e-07
2.843000000000000000e+03,6.561304955728092420e-07
2.844000000000000000e+03,6.567324938909610510e-07
2.845000000000000000e+03,6.573354633742889717e-07
2.846000000000000000e+03,6.579394042046133907e-07
2.847000000000000000e+03,6.585443163400687518e-07
2.848000000000000000e+03,6.591501997980595703e-07
2.849000000000000000e+03,6.597570543722132567e-07
2.850000000000000000e+03,6.603648799162628909e-07
2.851000000000000000e+03,6.609736760582054729e-07
2.852000000000000000e+03,6.615834424895862256e-07
2.853000000000000000e+03,6.621941786740379465e-07
2.854000000000000000e+03,6.628058841416534379e-07
2.855000000000000000e+03,6.634185581921060709e-07
2.856000000000000000e+03,6.640322001963394156e-07
2.857000000000000000e+03,6.646468092917811760e-07
2.858000000000000000e+03,6.652623846904085432e-07
2.859000000000000000e+03,6.658789253703353470e-07
2.860000000000000000e+03,6.664964303871040751e-07
2.861000000000000000e+03,6.671148985607482807e-07
2.862000000000000000e+03,6.677343287926714191e-07
2.863000000000000000e+03,6.683547197468241765e-07
2.864000000000000000e+03,6.689760701731258947e-07
2.865000000000000000e+03,6.695983785825477098e-07
2.866000000000000000e+03,6.702216435768729598e-07
2.867000000000000000e+03,6.708458635164180182e-07
2.868000000000000000e+03,6.714710368586126448e-07
2.869000000000000000e+03,6.720971618167328463e-07
2.870000000000000000e+03,6.727242367064452427e-07
2.871000000000000000e+03,6.733522595982085683e-07
2.872000000000000000e+03,6.739812286696662714e-07
2.873000000000000000e+03,6.746111418514400995e-07
2.874000000000000000e+03,6.752419971866142703e-07
2.875000000000000000e+03,6.758737924705204172e-07
